aluguel,areaTotal,areaUsavel,bairro,banheiros,cidade,codImovel,condominio,garagem,idadeImovel,lat,lon,quartos,suite,valorDeVenda
700.0,47,47,Cidade Industrial,1,Curitiba,2922044845,235.0,1,NaN,-25.504857,-49.319475,2,0,0.0
1200.0,88,58,Vila Izabel,2,Curitiba,2948807244,299.0,1,NaN,-25.45556640625,-49.294960021972656,2,1,0.0
700.0,27,39,Centro,1,Curitiba,2946283263,350.0,0,NaN,-25.4268718,-49.2598801,1,0,0.0
6700.0,268,268,Cristo Rei,3,Curitiba,2948719897,914.0,2,8,-25.436321258544922,-49.24070739746094,3,1,0.0
1750.0,90,34,Centro,1,Curitiba,2948815007,330.0,1,NaN,-25.4258536,-49.2606158,1,0,0.0
2060.0,117,70,Vila Izabel,2,Curitiba,2946661833,483.0,1,NaN,-25.455444,-49.2890424,2,1,0.0
1700.0,71,71,Cristo Rei,2,Curitiba,2947559655,377.0,1,NaN,-25.4338661,-49.2421837,3,1,0.0
1200.0,126,100,Bigorrilho,1,Curitiba,2947700212,820.0,1,NaN,-25.4329241,-49.2997552,3,1,0.0
1100.0,102,102,Bacacheri,1,Curitiba,2938952683,550.0,1,NaN,-25.400457,-49.24637629999999,2,0,0.0
800.0,60,55,Tingui,1,Curitiba,2946461054,300.0,1,40,-25.385480880737305,-49.221012115478516,2,0,0.0
1500.0,122,75,Alto da Glória,2,Curitiba,2930192616,889.0,1,NaN,-25.4198143,-49.2584614,3,1,0.0
2800.0,236,163,Bigorrilho,1,Curitiba,2943081804,1142.0,2,NaN,-25.4340139,-49.2896367,3,1,0.0
1050.0,24,24,Portão,1,Curitiba,2947315583,463.0,1,NaN,-25.468591690063477,-49.29267883300781,2,0,0.0
5000.0,85,85,Cristo Rei,2,Curitiba,2947966947,300.0,1,NaN,-25.43308,-49.2441663,2,1,0.0
790.0,95,65,Campo Comprido,2,Curitiba,2931813768,506.0,1,NaN,-25.4614104,-49.3383251,2,1,0.0
600.0,32,32,Centro,1,Curitiba,2927778697,125.0,0,NaN,-25.4391141,-49.27243499999997,0,0,0.0
900.0,59,46,Rebouças,1,Curitiba,2947870992,470.0,0,17,-25.442848205566406,-49.257755279541016,1,0,0.0
3300.0,301,199,Cabral,4,Curitiba,2948361607,0.0,2,30,-25.4117229,-49.25515,4,1,0.0
1200.0,137,91,Cristo Rei,1,Curitiba,2947838084,836.0,1,31,-25.436609268188477,-49.237728118896484,3,1,0.0
500.0,59,58,Uberaba,1,Curitiba,2936480556,242.0,1,36,-25.48272132873535,-49.209102630615234,3,0,0.0
1000.0,55,46,São Lourenço,1,Curitiba,2948891467,330.0,1,20,-25.3849665,-49.2610705,2,0,0.0
780.0,57,37,Centro Cívico,1,Curitiba,2938761333,601.0,0,NaN,-25.408807,-49.2712068,1,0,0.0
9900.0,646,501,Mercês,7,Curitiba,2944567006,1600.0,3,NaN,-25.422164916992188,-49.285552978515625,5,4,0.0
650.0,51,32,Cajuru,1,Curitiba,2932628357,112.0,0,NaN,-25.4767533,-49.2022268,1,0,0.0
1800.0,108,65,Cristo Rei,1,Curitiba,2948621397,415.0,1,6,-25.4369955,-49.236117,2,1,0.0
1500.0,130,130,Centro,1,Curitiba,2948739586,0.0,0,NaN,-25.435995,-49.2637015,3,0,0.0
3180.0,156,85,Ecoville,2,Curitiba,2948167314,510.0,2,6,-25.4342539,-49.32550070000002,3,1,0.0
900.0,80,43,Centro,1,Curitiba,2927486916,543.0,1,NaN,-25.439864,-49.2746756,1,0,0.0
2500.0,141,95,Alto da XV,2,Curitiba,2948657544,700.0,2,NaN,-25.4275336,-49.2540659,2,1,0.0
600.0,29,17,Centro,1,Curitiba,2946947381,321.0,0,22,-25.439123153686523,-49.272457122802734,1,1,99000.0
1250.0,95,76,Cristo Rei,2,Curitiba,2948407883,400.0,1,42,-25.4355,-49.2445,3,1,0.0
1800.0,114,114,Vila Izabel,2,Curitiba,2946224028,606.0,1,NaN,-25.4584556,-49.289659,3,1,0.0
1350.0,63,42,Campina do Siqueira,1,Curitiba,2947633445,750.0,1,NaN,-25.43375015258789,-49.30157470703125,1,0,0.0
3500.0,197,150,Champagnat,2,Curitiba,2948837398,1274.0,2,NaN,-25.431311,-49.29134399999998,3,3,0.0
1000.0,102,58,Jardim Social,2,Curitiba,2947548143,480.0,1,NaN,-25.426687240600586,-49.232704162597656,2,0,270000.0
960.0,73,48,Cabral,1,Curitiba,2947895069,300.0,1,15,-25.4032747,-49.24775579999999,2,0,0.0
1500.0,45,33,Portão,1,Curitiba,2935315612,195.0,0,3,-25.469776153564453,-49.29142761230469,1,0,0.0
2500.0,216,134,Ahú,4,Curitiba,2946367912,1221.0,2,16,-25.405284881591797,-49.261810302734375,2,1,720000.0
950.0,133,94,Portão,1,Curitiba,1000195941,330.0,1,40,-25.4740173,-49.292416,3,1,0.0
3000.0,183,147,Bacacheri,3,Curitiba,2946294734,650.0,2,20,-25.39875030517578,-49.23992919921875,3,1,0.0
750.0,30,30,São Francisco,1,Curitiba,2948684466,100.0,0,NaN,-25.4241358,-49.2742237,1,0,0.0
1700.0,151,120,Seminário,3,Curitiba,2948795327,290.0,2,NaN,-25.453386306762695,-49.30207061767578,3,1,0.0
1000.0,37,25,Centro,1,Curitiba,2941063354,400.0,0,5,-25.42536735534668,-49.261444091796875,1,0,0.0
1240.0,32,32,Centro,1,Curitiba,2945627601,270.0,1,5,-25.436847686767578,-49.26781463623047,1,0,0.0
800.0,60,45,Água Verde,2,Curitiba,2948906253,380.0,0,35,-25.455329,-49.2871136,2,1,0.0
1450.0,88,80,Bacacheri,3,Curitiba,2939067748,300.0,1,NaN,-25.397605895996094,-49.238033294677734,2,1,0.0
1850.0,80,80,Centro,1,Curitiba,2925310898,650.0,1,NaN,-25.4334433,-49.277111,2,0,0.0
650.0,39,39,Centro,1,Curitiba,2934318742,0.0,0,NaN,-25.4297353,-49.2788196,1,0,0.0
5500.0,380,275,Mercês,5,Curitiba,2945098906,1257.0,4,22,-25.4279544,-49.283546,4,2,0.0
1553.0,60,46,Ecoville,1,Curitiba,2946576556,335.0,0,1,-25.4431113,-49.3592321,2,0,0.0
1000.0,95,95,Bairro Alto,1,Curitiba,2932532971,118.0,2,NaN,-25.4012393951416,-49.20533752441406,3,1,0.0
800.0,84,49,Bairro Alto,0,Curitiba,2948907408,302.0,1,2,-25.3971359,-49.2134598,2,0,0.0
950.0,84,84,Fanny,1,Curitiba,2948030442,290.0,1,NaN,-25.484886169433594,-49.27751541137695,2,0,0.0
1150.0,97,53,Água Verde,1,Curitiba,2942061771,600.0,1,35,-25.4636092,-49.290439,2,0,0.0
800.0,33,33,Centro,0,Curitiba,2948004764,300.0,0,21,-25.4393,-49.2724,1,0,0.0
1190.0,18,18,Prado Velho,1,Curitiba,2947942104,200.0,0,NaN,-25.4537816,-49.2562741,1,0,0.0
1700.0,187,187,Vila Izabel,2,Curitiba,2922794420,949.0,2,NaN,-25.4619005,-49.2904391,3,1,0.0
850.0,54,44,Cabral,1,Curitiba,2935928716,350.0,1,NaN,-25.400314331054688,-49.25748062133789,2,0,0.0
2680.0,224,202,Batel,2,Curitiba,2941745013,980.0,1,20,-25.4440185,-49.2827279,4,1,0.0
1200.0,98,73,Rebouças,2,Curitiba,2939328205,367.0,1,NaN,-25.4893802,-49.22297660000004,2,0,290000.0
1200.0,72,67,Uberaba,2,Curitiba,2945505235,155.0,1,NaN,-25.497543334960938,-49.20804214477539,3,1,0.0
1600.0,96,96,Lindóia,2,Curitiba,2947235131,600.0,1,NaN,-25.4775679,-49.2869162,3,1,0.0
700.0,47,43,Boa Vista,1,Curitiba,2947410513,248.0,1,NaN,-25.38268280029297,-49.24863815307617,2,0,0.0
950.0,45,40,Centro,1,Curitiba,2948284040,315.0,0,6,-25.4390477,-49.2759162,0,0,0.0
7000.0,249,149,Cristo Rei,3,Curitiba,2945441816,1266.0,3,NaN,-25.43956184387207,-49.23601531982422,3,0,0.0
999.0,58,58,Centro,1,Curitiba,2948455566,475.0,1,NaN,-25.4318244,-49.2608594,2,0,0.0
380.0,40,40,Xaxim,1,Curitiba,2945000326,40.0,0,NaN,-25.518648147583008,-49.27186965942383,0,0,0.0
2700.0,55,55,Centro,1,Curitiba,2945577090,800.0,0,NaN,-25.435075759887695,-49.275909423828125,1,0,0.0
1400.0,80,63,Centro,1,Curitiba,2943207857,559.0,0,NaN,-25.434129,-49.2811528,2,0,0.0
800.0,79,79,Centro Cívico,1,Curitiba,2928198267,338.0,1,NaN,-25.4193353,-49.2699114,0,7,0.0
2500.0,150,117,Boa Vista,1,Curitiba,2948016091,600.0,1,10,-25.388460159301758,-49.24147415161133,3,1,0.0
255000.0,66,55,Bacacheri,1,Curitiba,2947576960,380.0,0,NaN,-25.3939345,-49.2307499,2,0,0.0
1350.0,126,72,Água Verde,2,Curitiba,2948554331,574.0,1,NaN,-25.45499038696289,-49.285552978515625,3,1,0.0
2200.0,164,164,Água Verde,1,Curitiba,1003256616,596.0,2,NaN,-25.4555582,-49.28654919999997,3,1,0.0
1700.0,72,50,Centro,1,Curitiba,2948753131,413.0,0,4,-25.4268053,-49.2717861,2,0,0.0
450000.0,90,60,Santo Inácio,1,Curitiba,2948519407,400.0,1,NaN,-25.42705535888672,-49.330589294433594,2,1,0.0
900.0,57,45,Cristo Rei,1,Curitiba,2922304124,507.0,0,NaN,-25.434597,-49.2497052,1,0,0.0
650.0,25,25,Centro,1,Curitiba,2947377366,37.0,0,NaN,-25.4647084,-49.31375860000003,0,0,0.0
3850.0,218,157,Jardim Social,4,Curitiba,2948675509,854.0,2,12,-25.410768,-49.235853099999986,3,3,0.0
1200.0,64,51,Cajuru,1,Curitiba,2948771732,216.0,1,NaN,-25.45089,-49.21862,2,0,0.0
1800.0,165,165,Água Verde,0,Curitiba,2948891444,850.0,2,24,-25.4586601,-49.2829433,3,0,0.0
1300.0,81,57,Água Verde,0,Curitiba,2946143177,681.0,1,NaN,-25.4432691,-49.2776931,2,0,0.0
1300.0,47,47,Água Verde,1,Curitiba,2936550033,300.0,1,NaN,-25.45684814453125,-49.2900390625,1,0,310000.0
900.0,55,42,Caiuá,1,Curitiba,2948450924,0.0,1,NaN,-25.494047164916992,-49.34988784790039,2,0,0.0
1300.0,45,30,Centro Cívico,1,Curitiba,2946548027,300.0,0,7,-25.4208533,-49.26764029999998,1,0,0.0
2400.0,145,88,Água Verde,2,Curitiba,2948683094,450.0,2,10,-25.455686569213867,-49.28643798828125,3,1,0.0
1280.0,36,36,Centro,1,Curitiba,2947443423,280.0,0,NaN,-25.4366752,-49.2703226,1,0,0.0
1900.0,229,140,Batel,7,Curitiba,2946364013,1100.0,2,NaN,-25.44679,-49.290067,4,1,0.0
1600.0,69,43,Centro,1,Curitiba,2944377112,350.0,0,NaN,-25.4379198,-49.2680649,1,0,0.0
500.0,35,35,Pinheirinho,1,Curitiba,2944780671,0.0,0,NaN,-25.541328,-49.2930264,1,0,0.0
13500.0,532,289,Cabral,6,Curitiba,2945786606,1800.0,3,12,-25.411386489868164,-49.24413299560547,3,3,2450000.0
1000.0,108,66,Cristo Rei,2,Curitiba,2948743263,395.0,1,NaN,-25.43545150756836,-49.251556396484375,2,1,0.0
1200.0,50,50,Novo Mundo,1,Curitiba,2948220167,390.0,1,NaN,-25.4890253,-49.2941253,2,0,0.0
450000.0,90,60,Santo Inácio,1,Curitiba,2948519407,400.0,1,NaN,-25.42705535888672,-49.330589294433594,2,1,0.0
1550.0,64,50,Rebouças,1,Curitiba,2941019345,290.0,1,6,-25.449094772338867,-49.26694869995117,1,0,0.0
1950.0,53,43,Batel,1,Curitiba,2943999185,250.0,1,2,-25.434933,-49.28322989999998,1,0,0.0
700.0,30,30,Santa Quitéria,1,Curitiba,2932912661,180.0,0,NaN,-25.46432876586914,-49.3046875,1,0,0.0
750.0,50,50,Centro,0,Curitiba,2926675651,125.0,0,NaN,-25.4297353,-49.2788196,0,0,0.0
5500.0,328,223,Mossunguê,6,Curitiba,2930715195,958.0,3,10,-25.4379556,-49.320888500000024,4,4,0.0
1000.0,60,33,Centro Cívico,1,Curitiba,2948795325,190.0,1,NaN,-25.411968231201172,-49.26570129394531,1,0,0.0
850.0,63,63,Bairro Alto,1,Curitiba,2944569431,43.0,1,7,-25.403430938720703,-49.199180603027344,2,0,0.0
750.0,80,60,Tingui,1,Curitiba,2946512362,300.0,1,NaN,-25.3812618,-49.2246654,3,0,0.0
1400.0,80,63,Centro,1,Curitiba,2943207857,559.0,0,NaN,-25.434129,-49.2811528,2,0,0.0
990.0,88,78,Tingui,2,Curitiba,2948838048,754.0,1,NaN,-25.3901434,-49.220631,3,1,0.0
180000.0,48,48,Centro,1,Curitiba,2945661384,493.0,0,61,-25.4354255,-49.2709083,2,0,0.0
980.0,67,39,Batel,1,Curitiba,2922044835,601.0,1,NaN,-25.4424157,-49.2824661,1,0,0.0
1900.0,106,89,Bigorrilho,3,Curitiba,2948488657,605.0,1,NaN,-25.435205459594727,-49.302879333496094,3,2,0.0
1800.0,90,58,Capão Raso,1,Curitiba,2948263491,350.0,1,NaN,-25.4993381,-49.2971651,2,0,0.0
160000.0,60,60,Pinheirinho,1,Curitiba,2942160637,442.0,0,20,-25.534700393676758,-49.28620147705078,3,0,0.0
1400.0,44,34,Alto da Glória,1,Curitiba,2932868835,200.0,0,6,-25.42027473449707,-49.25725173950195,1,1,225000.0
3700.0,116,116,Água Verde,2,Curitiba,2947302582,579.0,3,NaN,-25.45167350769043,-49.294761657714844,1,7,0.0
1200.0,166,117,Cabral,2,Curitiba,2926676279,1135.0,1,NaN,-25.4078833,-49.2562263,3,1,0.0
2060.0,117,71,Vila Izabel,2,Curitiba,2945977134,0.0,1,NaN,-25.455444,-49.2890424,2,1,0.0
2200.0,225,225,Cristo Rei,3,Curitiba,2947959896,1800.0,2,NaN,-25.4312091,-49.2493393,4,1,0.0
7990.0,700,563,Batel,6,Curitiba,2934618879,2300.0,4,13,-25.4354576,-49.2895527,4,2,3590000.0
3500.0,353,250,Juvevê,4,Curitiba,2945621139,2247.0,3,32,-25.411623001098633,-49.25765609741211,4,2,1600000.0
1300.0,78,53,Tingui,2,Curitiba,2948433189,340.0,1,NaN,-25.389923095703125,-49.20853042602539,2,1,0.0
1150.0,92,64,Uberaba,1,Curitiba,2948661846,250.0,1,7,-25.4858733,-49.2207672,3,0,0.0
1100.0,133,87,Bigorrilho,2,Curitiba,2929128985,729.0,1,NaN,-25.4312391,-49.295424,3,1,0.0
1190000.0,249,149,Cristo Rei,3,Curitiba,2945757813,750.0,3,13,-25.4395611,-49.23601499999995,3,2,0.0
750.0,60,47,Campo Comprido,1,Curitiba,2948792800,360.0,1,NaN,-25.4580226,-49.3284675,2,0,0.0
2500.0,146,71,Santo Inácio,2,Curitiba,2947302632,360.0,3,NaN,-25.42705535888672,-49.330589294433594,1,1,500000.0
690.0,31,31,Boa Vista,1,Curitiba,2947161376,310.0,0,NaN,-25.3906901,-49.2390765,1,0,0.0
3300.0,300,225,São Francisco,5,Curitiba,2946190429,1150.0,4,33,-25.42384910583496,-49.2780876159668,6,2,0.0
1100.0,88,64,Xaxim,1,Curitiba,2941179155,260.0,1,NaN,-25.5198574,-49.261560299999985,3,1,225000.0
1400.0,60,60,Bigorrilho,1,Curitiba,2948639494,684.0,1,NaN,-25.4288123,-49.3008406,2,0,0.0
1800.0,125,86,Campo Comprido,2,Curitiba,2936536372,450.0,2,6,-25.462299346923828,-49.32809829711914,3,1,305000.0
1500.0,45,45,Batel,2,Curitiba,2948705196,380.0,0,NaN,-25.446557998657227,-49.27790069580078,3,1,0.0
3600.0,241,160,Alto da XV,3,Curitiba,2931556436,1868.0,2,NaN,-25.4289486,-49.2563055,3,1,0.0
2800.0,75,75,Centro,1,Curitiba,2948903647,480.0,1,NaN,-25.4351674,-49.2754909,2,0,0.0
800.0,45,35,Centro,1,Curitiba,2948830371,225.0,0,NaN,-25.434173583984375,-49.26315689086914,1,0,0.0
3800.0,241,203,Ecoville,5,Curitiba,2948615212,1350.0,2,20,-25.437681198120117,-49.329383850097656,3,3,1250000.0
500.0,70,70,Boqueirão,1,Curitiba,2938881622,60.0,0,NaN,-25.485519409179688,-49.23756408691406,1,0,0.0
2680.0,224,202,Batel,2,Curitiba,2941745013,980.0,1,20,-25.4440185,-49.2827279,4,1,0.0
2300.0,162,102,Cabral,3,Curitiba,2948561041,993.0,2,NaN,-25.406791,-49.2539612,3,1,0.0
650.0,51,32,Cajuru,1,Curitiba,2932628357,112.0,0,NaN,-25.4767533,-49.2022268,1,0,0.0
1500.0,77,52,Batel,2,Curitiba,2948517965,854.0,1,NaN,-25.4337279,-49.2911925,2,1,0.0
1300.0,44,30,Centro,1,Curitiba,2947858781,420.0,1,3,-25.438190460205078,-49.27510452270508,1,0,0.0
1500.0,100,85,Água Verde,2,Curitiba,1000247350,450.0,1,20,-25.463266,-49.28904499999999,3,1,0.0
1450.0,66,33,Centro,1,Curitiba,2948132028,500.0,1,8,-25.4381846,-49.275032099999976,1,0,0.0
1000.0,103,103,Hauer,3,Curitiba,2943876276,0.0,0,NaN,-25.4771738,-49.2491016,2,0,0.0
3500.0,149,129,Batel,2,Curitiba,2948774176,980.0,2,NaN,-25.435033798217773,-49.29912185668945,3,1,0.0
1300.0,102,67,Juvevê,2,Curitiba,2947955476,445.0,1,NaN,-25.4320096,-49.2542244,2,1,0.0
1250.0,67,49,Centro,1,Curitiba,2944276685,319.0,0,NaN,-25.4344538,-49.2751326,1,0,0.0
1100.0,55,55,Centro,1,Curitiba,2947871016,300.0,0,31,-25.440353393554688,-49.273109436035156,1,0,0.0
750.0,50,50,Centro,1,Curitiba,2930724137,0.0,0,NaN,-25.4297353,-49.2788196,1,0,0.0
4200.0,313,257,Vila Izabel,3,Curitiba,2942123196,600.0,2,NaN,-25.46096420288086,-49.297420501708984,5,1,949000.0
5900.0,345,260,Mossunguê,5,Curitiba,2937449697,1000.0,3,NaN,-25.43781031100825,-49.321188926696784,4,4,0.0
1750.0,130,75,Centro,1,Curitiba,2934181894,743.0,1,NaN,-25.4388615,-49.2786185,2,0,0.0
630.0,31,27,São Francisco,1,Curitiba,2948145612,210.0,0,NaN,-25.423808,-49.275806,1,0,0.0
1350.0,129,129,Ahú,2,Curitiba,2937810185,652.0,1,NaN,-25.4006229,-49.2602748,3,1,0.0
1200.0,64,39,Batel,1,Curitiba,2947541369,626.0,1,NaN,-25.4424157,-49.2824661,1,0,0.0
1650.0,208,208,Centro,1,Curitiba,2929252796,559.0,3,NaN,-25.4252057,-49.2610529,0,47,0.0
900.0,61,61,Centro,1,Curitiba,2923222322,400.0,1,NaN,-25.4382331,-49.271897,1,0,0.0
1400.0,87,87,Cristo Rei,2,Curitiba,2948499971,630.0,1,NaN,-25.4323077,-49.253192,3,1,0.0
1300.0,31,31,São Francisco,1,Curitiba,2948148642,212.0,0,NaN,-25.4239931,-49.2764491,1,0,250000.0
1100.0,65,57,Capão Raso,0,Curitiba,2948578781,390.0,1,5,-25.5085213,-49.2936616,2,0,0.0
1800.0,98,98,Centro,1,Curitiba,2937118309,20.0,0,NaN,-25.43094,-49.261409000000015,2,0,300000.0
1200.0,69,59,Cristo Rei,1,Curitiba,2948862350,320.0,1,8,-25.4370483,-49.2358781,1,0,0.0
1590.0,21,21,Mercês,1,Curitiba,2947902716,270.0,0,NaN,-25.4258043,-49.289916,1,0,0.0
700.0,49,49,Tatuquara,1,Curitiba,2926011360,180.0,1,NaN,-25.5642572,-49.33857560000001,2,0,0.0
950.0,94,68,Cristo Rei,1,Curitiba,2948272986,450.0,1,25,-25.434342118601347,-49.25341473757328,2,0,0.0
2500.0,126,126,Mossunguê,2,Curitiba,2948166678,300.0,2,NaN,-25.443477,-49.32132,3,1,0.0
750.0,45,45,Santa Cândida,1,Curitiba,2947792837,44.0,1,NaN,-25.3736468,-49.2445412,2,0,0.0
1500.0,120,90,Cabral,2,Curitiba,2935660410,670.0,1,NaN,-25.400089263916016,-49.25330352783203,3,1,0.0
1250.0,78,111,Rebouças,1,Curitiba,2934261548,330.0,1,NaN,-25.4482791,-49.2598104,2,0,0.0
2800.0,308,308,Portão,4,Curitiba,2946857792,200.0,0,NaN,-25.4800565,-49.31448,4,2,0.0
2500.0,208,200,Centro,2,Curitiba,2948095678,1010.0,1,50,-25.434301376342773,-49.27440643310547,2,1,0.0
1200.0,23,23,Centro,1,Curitiba,2948394880,300.0,1,1,-25.4350056,-49.26684239999997,0,0,1200.0
1800.0,69,69,Batel,2,Curitiba,2948376086,480.0,1,NaN,-25.447086334228516,-49.29509735107422,2,1,0.0
770.0,72,67,Santa Quitéria,1,Curitiba,2947739509,300.0,1,19,-25.4655712,-49.315697,2,1,0.0
4500.0,98,66,Batel,3,Curitiba,2947489141,1537.0,2,3,-25.4424878,-49.28792439999995,2,1,0.0
16000.0,554,444,Batel,5,Curitiba,2947727394,4085.0,4,18,-25.4401601,-49.2860546,3,3,0.0
1350.0,100,100,Xaxim,1,Curitiba,2940116348,148.0,0,NaN,-25.503307342529297,-49.27652359008789,3,1,0.0
1400.0,140,120,Atuba,1,Curitiba,2945745594,0.0,1,NaN,-25.385659,-49.201902,3,0,0.0
700.0,55,22,Bigorrilho,1,Curitiba,2945002875,350.0,1,NaN,-25.4335533,-49.29870299999999,1,0,0.0
1800.0,121,89,Batel,2,Curitiba,2942678435,620.0,1,NaN,-25.4396201,-49.28153090000001,3,0,0.0
570.0,60,41,Pinheirinho,1,Curitiba,2935905686,320.0,1,38,-25.5261556,-49.3017331,1,0,0.0
1500.0,130,130,Centro,2,Curitiba,2947931886,850.0,1,25,-25.4461015,-49.272832300000005,3,1,0.0
2200.0,132,132,Água Verde,1,Curitiba,2947936233,578.0,2,NaN,-25.458768844604492,-49.28702926635742,2,0,0.0
1600.0,47,33,Centro,1,Curitiba,2944301075,459.0,0,NaN,-25.4334433,-49.277111,1,0,0.0
700.0,80,80,Santa Quitéria,1,Curitiba,2947860687,150.0,0,NaN,-25.46491241455078,-49.311248779296875,2,0,0.0
650.0,45,45,Cidade Industrial,1,Curitiba,2946143665,150.0,0,NaN,-25.4575789,-49.3516924,2,0,0.0
2200.0,150,150,Batel,3,Curitiba,2948342744,800.0,1,NaN,-25.4429635,-49.2889554,3,1,0.0
1000.0,108,80,Água Verde,1,Curitiba,2946516607,420.0,0,NaN,-25.448219299316406,-49.280296325683594,3,0,250000.0
1100.0,84,64,Xaxim,1,Curitiba,2948273974,480.0,1,15,-25.4945,-49.2658,3,0,0.0
1700.0,52,52,Centro,1,Curitiba,2940094550,350.0,1,20,-25.428992,-49.257997,1,1,0.0
1000.0,66,33,Bigorrilho,1,Curitiba,2927985441,500.0,1,10,-25.429186,-49.2898409,1,0,0.0
510.0,46,41,Bairro Alto,1,Curitiba,2932532917,212.0,1,NaN,-25.400455474853516,-49.207435607910156,2,0,0.0
950.0,89,89,Centro,1,Curitiba,2923991139,611.0,0,NaN,-25.4293102,-49.2682239,2,0,0.0
800.0,57,37,Centro,1,Curitiba,2926675682,410.0,0,NaN,-25.4337689,-49.2779251,2,0,0.0
1100.0,41,33,Rebouças,1,Curitiba,2939988046,192.0,0,NaN,-25.451160430908203,-49.25397872924805,1,0,240000.0
1100.0,80,49,Cristo Rei,1,Curitiba,2948824807,400.0,1,NaN,-25.4363991,-49.2410967,2,0,0.0
1850.0,167,117,Batel,1,Curitiba,2945793505,960.0,1,NaN,-25.4457035,-49.2906528,3,1,0.0
1500.0,46,30,Centro,2,Curitiba,2948729601,443.0,1,2,-25.4363803,-49.2624885,1,0,0.0
1210.0,120,120,Uberaba,1,Curitiba,2943309542,0.0,0,NaN,-25.4706069,-49.21245759999999,3,1,0.0
1600.0,47,33,Centro,1,Curitiba,2944301075,459.0,0,NaN,-25.4334433,-49.277111,1,0,0.0
3500.0,218,132,Ecoville,3,Curitiba,2935325205,1020.0,2,6,-25.440488815307617,-49.34649658203125,4,2,0.0
1100.0,68,68,Cidade Industrial,0,Curitiba,2947365407,337.0,1,10,-25.4698,-49.3438,3,0,0.0
2750.0,158,96,Bigorrilho,1,Curitiba,2948898891,825.0,2,NaN,-25.43116,-49.2902814,2,1,0.0
450.0,22,22,Fanny,0,Curitiba,2924770244,13.0,1,NaN,-25.4823687,-49.2660295,0,23,0.0
1100.0,55,45,Cristo Rei,1,Curitiba,2927520962,528.0,0,NaN,-25.4352723,-49.2541112,1,0,0.0
1400.0,67,49,Centro,1,Curitiba,2941525746,343.0,0,NaN,-25.4344538,-49.2751326,1,0,0.0
10000.0,248,248,Batel,4,Curitiba,2947368419,1900.0,4,NaN,-25.43939971923828,-49.28879928588867,4,2,0.0
1200.0,67,46,Portão,1,Curitiba,2948377544,250.0,1,5,-25.47463035583496,-49.2928352355957,1,0,0.0
420000.0,47,47,Água Verde,1,Curitiba,2945651124,450.0,1,NaN,-25.459636688232422,-49.290313720703125,1,0,0.0
1350.0,63,42,Campina do Siqueira,1,Curitiba,2948397034,750.0,1,NaN,-25.43375015258789,-49.30157470703125,1,0,0.0
900.0,90,61,Novo Mundo,2,Curitiba,2947666226,352.0,1,NaN,-25.4967524,-49.2994983,3,1,0.0
2060.0,117,70,Vila Izabel,2,Curitiba,2947256847,440.0,1,NaN,-25.455444,-49.2890424,2,1,0.0
1500.0,104,64,Bigorrilho,1,Curitiba,2947506757,470.0,1,38,-25.4329851,-49.285338300000035,2,0,0.0
1550.0,105,105,Cristo Rei,2,Curitiba,2946283274,426.0,1,NaN,-25.4358059,-49.2419036,2,0,0.0
900.0,55,42,Caiuá,1,Curitiba,2948450924,0.0,1,NaN,-25.494047164916992,-49.34988784790039,2,0,0.0
750.0,64,57,Pilarzinho,1,Curitiba,2944477740,284.0,1,NaN,-25.38774871826172,-49.29130935668945,3,0,0.0
1650.0,208,208,Centro,1,Curitiba,2929252796,559.0,3,NaN,-25.4252057,-49.2610529,0,47,0.0
1250.0,128,128,Centro,1,Curitiba,2924036436,790.0,1,NaN,-25.4333128,-49.2569892,2,0,0.0
1950.0,193,193,Bigorrilho,2,Curitiba,2924867110,1100.0,2,NaN,-25.4329041,-49.2971566,3,1,0.0
1500.0,119,119,Batel,1,Curitiba,2945976677,750.0,1,20,-25.4458807,-49.29129840000002,2,0,0.0
800.0,44,44,Cidade Industrial,1,Curitiba,2947624461,0.0,1,NaN,-25.4722621,-49.34918529999999,1,0,0.0
1850.0,167,117,Batel,1,Curitiba,2945793325,960.0,1,NaN,-25.4457035,-49.2906528,3,1,0.0
1100.0,81,44,Tingui,1,Curitiba,2926676131,265.0,1,NaN,-25.3858989,-49.2166462,2,0,0.0
1600.0,80,80,Batel,1,Curitiba,2947678827,245.0,0,NaN,-25.4392707,-49.28608969999999,3,0,0.0
4000.0,315,315,Centro,0,Curitiba,2947364345,73.0,0,40,-25.4319,-49.2703,0,0,0.0
2500.0,145,145,Batel,3,Curitiba,2922044894,1383.0,1,NaN,-25.4428886,-49.2883664,3,1,0.0
1700.0,95,77,Cristo Rei,3,Curitiba,2948858811,495.0,2,2,-25.4338661,-49.2421837,2,0,0.0
1190.0,66,66,Boa Vista,1,Curitiba,2948603262,345.0,1,NaN,-25.3898883,-49.2449844,3,0,0.0
1900.0,159,99,Centro,2,Curitiba,2948900302,665.0,1,NaN,-25.4153013,-49.2604234,3,1,0.0
1500.0,82,70,Centro,1,Curitiba,2944276684,398.0,0,NaN,-25.4344538,-49.2751326,2,0,0.0
850.0,75,34,Novo Mundo,1,Curitiba,2948851123,150.0,0,NaN,-25.491563,-49.29361189999997,1,0,0.0
1800.0,172,123,Batel,2,Curitiba,2944321785,853.0,2,NaN,-25.4464384,-49.2846747,3,1,0.0
1550.0,46,34,Centro,1,Curitiba,2948055981,350.0,0,NaN,-25.436599731445312,-49.26620101928711,1,0,0.0
